,Algorithm,BuiltOn,CoinName,FullName,FullyPremined,Id,ImageUrl,Name,PreMinedValue,ProofType,SmartContractAddress,SortOrder,Sponsored,Symbol,TotalCoinSupply,TotalCoinsFreeFloat,Url
TODAY,Scrypt,N/A,TodayCoin,TodayCoin (TODAY),0,28317,/media/351521/today.png,TODAY,N/A,PoW,N/A,756,False,TODAY,39200000,N/A,/coins/today/overview
TOK,Scrypt,N/A,TokugawaCoin,TokugawaCoin (TOK),0,625173,/media/20780659/tok.png,TOK,N/A,PoW,N/A,2031,False,TOK,N/A,N/A,/coins/tok/overview
TOKC,X13,N/A,Tokyo Coin,Tokyo Coin (TOKC),0,779014,/media/27010853/tokc.jpg,TOKC,N/A,PoS,N/A,2338,False,TOKC,800000000,N/A,/coins/tokc/overview
TOM,N/A,20131,Tomahawkcoin,Tomahawkcoin (TOM),0,215602,/media/1383992/tom.png,TOM,N/A,N/A,N/A,1449,False,TOM,200000000,N/A,/coins/tom/overview
TOMO,N/A,7605,TomoChain,TomoChain (TOMO),0,816702,/media/30001748/tomo.jpg,TOMO,N/A,N/A,0x8b353021189375591723e7384262f45709a3c3dc,2477,False,TOMO,100000000,N/A,/coins/tomo/overview
TOPC,N/A,7605,Topchain,Topchain (TOPC),0,925484,/media/34478338/topchain.png,TOPC,N/A,N/A,0x1b6c5864375b34af3ff5bd2e5f40bc425b4a8d79,3322,False,TOPC,840000000,N/A,/coins/topc/overview
TOR,X11,N/A,TorCoin,TorCoin (TOR),0,4625,/media/19934/tor.png,TOR,N/A,PoW/PoS,N/A,218,False,TOR,10000000,N/A,/coins/tor/overview
TOT,Scrypt,N/A,TotCoin,TotCoin (TOT),0,28087,,TOT,N/A,PoW/PoS,N/A,734,False,TOT,1613150000,N/A,/coins/tot/overview
TOT*,N/A,7605,Trecento Blockchain Capital,Trecento Blockchain Capital (TOT*),0,925554,/media/34478385/tot.jpg,TOT*,N/A,N/A,N/A,3334,False,TOT*,35000000,N/A,/coins/totstar/overview
TPAY*,POS 3.0,N/A,TokenPay,TokenPay (TPAY*),0,745017,/media/27010575/tpay.png,TPAY*,N/A,PoS,N/A,2198,False,TPAY*,25000000,N/A,/coins/tpaystar/overview
TPC,Scrypt,N/A,TPCash,TPCash (TPC),0,914756,/media/34155583/tpc.png,TPC,N/A,PoW/PoS,N/A,2975,False,TPC,1000000000,N/A,/coins/tpc/overview
TPG,PoS,N/A,Troll Payment,Troll Payment (TPG),0,32882,/media/351948/tpg.png,TPG,N/A,N/A,N/A,893,False,TPG,N/A,N/A,/coins/tpg/overview
TRA,Scrypt,N/A,Tetra,Tetra (TRA),0,29926,/media/351700/tra.png,TRA,N/A,PoW,N/A,826,False,TRA,N/A,N/A,/coins/tra/overview
TRAC,N/A,7605,OriginTrail,OriginTrail (TRAC),0,716641,/media/27010463/trac.png,TRAC,N/A,N/A,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,2150,False,TRAC,500000000,N/A,/coins/trac/overview
TRAID,NeoScrypt,N/A,Traid,Traid (TRAID),0,925506,/media/34478353/traid.png,TRAID,N/A,PoW/PoS,N/A,3326,False,TRAID,252000000,N/A,/coins/traid/overview
TRAK,N/A,7605,TrakInvest,TrakInvest (TRAK),0,920939,/media/34477792/trak-2.jpg,TRAK,N/A,N/A,0x12759512d326303b45f1cec8f7b6fd96f387778e,3057,False,TRAK,155294118,N/A,/coins/trak/overview
TRC,SHA256,N/A,TerraCoin,TerraCoin (TRC),0,4626,/media/19938/terracoin.png,TRC,N/A,PoW,N/A,219,False,TRC,42000000,N/A,/coins/trc/overview
TRCK,CryptoNight,N/A,Truckcoin,Truckcoin (TRCK),0,815627,/media/30001735/trck.jpg,TRCK,N/A,PoW,N/A,2475,False,TRCK,N/A,N/A,/coins/trck/overview
TRCT,N/A,7605,Tracto,Tracto (TRCT),0,371004,/media/14913462/trct.png,TRCT,N/A,N/A,0x30ceCB5461A449A90081F5a5F55db4e048397BAB,1796,False,TRCT,70000000,N/A,/coins/trct/overview
TRDT,N/A,7605,Trident,Trident (TRDT),0,769862,/media/27010784/trdt.png,TRDT,N/A,N/A,0x33f90Dee07c6E8B9682dD20F73E6C358B2ED0f03,2297,False,TRDT,3000000,N/A,/coins/trdt/overview
TRF,Dagger,N/A,Travelflex,Travelflex (TRF),0,777368,/media/27010832/trf.png,TRF,N/A,PoW,N/A,2324,False,TRF,100000000,N/A,/coins/trf/overview
TRI,X13,N/A,Triangles Coin,Triangles Coin (TRI),0,5341,/media/350568/tri.png,TRI,N/A,PoW/PoS,N/A,309,False,TRI,120000,N/A,/coins/tri/overview
TRIA,N/A,7605,Triaconta,Triaconta (TRIA),0,402884,/media/16404852/tria.png,TRIA,N/A,N/A,0x3293cc907fde439b39aedaf1b982785adaff186b,1880,False,TRIA,N/A,N/A,/coins/tria/overview
TRIBE,N/A,7605,TribeToken,TribeToken (TRIBE),0,186253,/media/1383797/tribe.jpg,TRIBE,N/A,N/A,N/A,1352,False,TRIBE,N/A,N/A,/coins/tribe/overview
TRICK,PoS,N/A,TrickyCoin,TrickyCoin (TRICK),0,34483,/media/352127/trick.png,TRICK,N/A,PoS,N/A,936,False,TRICK,N/A,N/A,/coins/trick/overview
TRIG,N/A,19745,Trigger,Trigger (TRIG),0,27996,/media/351489/trg.png,TRIG,N/A,N/A,N/A,726,False,TRIG,100000000,N/A,/coins/trig/overview
TRIO,N/A,7605,Tripio,Tripio (TRIO),0,925516,/media/34478359/tripio.png,TRIO,N/A,N/A,0x8b40761142b9aa6dc8964e61d0585995425c3d94,3327,False,TRIO,5000000000,N/A,/coins/trio/overview
TRIP,N/A,7605,Trippki,Trippki (TRIP),0,329767,/media/12318231/trip.png,TRIP,N/A,N/A,0x8d2dc9a02e2248dbaa8add603a4433f38aea139a,1657,False,TRIP,200000000,N/A,/coins/trip/overview
TRK,X11,N/A,TruckCoin,TruckCoin (TRK),0,5351,/media/20460/trk.png,TRK,N/A,PoW/PoS,N/A,319,False,TRK,1000000,N/A,/coins/trk/overview
TRN,N/A,7605,Ternion,Ternion (TRN),0,910733,/media/34155510/trn.png,TRN,N/A,N/A,N/A,2933,False,TRN,95000000,N/A,/coins/trn/overview
TROLL,Scrypt,N/A,Trollcoin,Trollcoin (TROLL),0,661619,/media/20780762/troll.png,TROLL,N/A,PoW/PoS,N/A,2063,False,TROLL,900000000,N/A,/coins/troll/overview
TRST,N/A,7605,TrustCoin,TrustCoin (TRST),0,37040,/media/1381975/trst.png,TRST,N/A,N/A,0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b,983,False,TRST,100000000,N/A,/coins/trst/overview
TRT,N/A,7605,TuurnT,TuurnT (TRT),0,925023,/media/34478084/trt.png,TRT,N/A,N/A,0xee278a5a5a18fb31bbb4cbe3d4b2490d81cde907,3203,False,TRT,500000000,N/A,/coins/trt/overview
TRTL,CryptoNight,N/A,TurtleCoin,TurtleCoin (TRTL),0,757589,/media/27010966/untitled-1.png,TRTL,N/A,PoW,N/A,2237,False,TRTL,1000000000000,N/A,/coins/trtl/overview
TRUE,N/A,7605,True Chain,True Chain (TRUE),0,887527,/media/33187843/true.jpg,TRUE,N/A,N/A,0xA4d17AB1eE0efDD23edc2869E7BA96B89eEcf9AB,2722,False,TRUE,100000000,N/A,/coins/true/overview
TRUMP,Blake,N/A,TrumpCoin,TrumpCoin (TRUMP),0,20270,/media/350905/trump.png,TRUMP,N/A,PoS,N/A,522,False,TRUMP,12000000,N/A,/coins/trump/overview
TRUST,X11,N/A,TrustPlus,TrustPlus (TRUST),0,5384,/media/19935/trust.png,TRUST,N/A,PoW/PoS,N/A,352,False,TRUST,N/A,N/A,/coins/trust/overview
TRV,N/A,7605,Travel Coin,Travel Coin (TRV),0,255293,/media/9350789/trv.png,TRV,N/A,N/A,0x23cb17d7d079518dbff4febb6efcc0de58d8c984,1550,False,TRV,200000,N/A,/coins/trv/overview
TRVC,X11,N/A,Trivecoin,Trivecoin (TRVC),0,909861,/media/34077456/trvc.jpg,TRVC,N/A,PoW/PoS,N/A,2910,False,TRVC,84000000,N/A,/coins/trvc/overview
TRVR,N/A,7605,Trivver,Trivver (TRVR),0,925445,/media/34478313/trivver.png,TRVR,N/A,N/A,N/A,3314,False,TRVR,60000000,N/A,/coins/trvr/overview
TRW,N/A,7605,Triwer,Triwer (TRW),0,911111,/media/34155516/trw.png,TRW,N/A,N/A,N/A,2937,False,TRW,1000000000,N/A,/coins/trw/overview
TRX,N/A,N/A,TRON,TRON (TRX),0,310829,/media/34477805/trx.jpg,TRX,N/A,DPoS,N/A,1600,False,TRX,99142409163.21,N/A,/coins/trx/overview
TSC,Scrypt,N/A,ThunderStake,ThunderStake (TSC),0,922763,/media/34477872/tsc.jpg,TSC,N/A,PoW/PoS,N/A,3097,False,TSC,18000000000,N/A,/coins/tsc/overview
TSE,Scrypt,N/A,TattooCoin,TattooCoin (TSE),0,49610,/media/1382790/tato1.png,TSE,N/A,PoW/PoS,N/A,1115,False,TSE,500000000,N/A,/coins/tse/overview
TSL,N/A,7605,Energo,Energo (TSL),0,659973,/media/20780749/tsl.png,TSL,N/A,N/A,0x03806ce5ef69bd9780edfb04c29da1f23db96294,2059,False,TSL,1000000000,N/A,/coins/tsl/overview
TT,SHA-512,N/A,TravelChain,TravelChain (TT),0,843543,/media/30001962/tt.jpg,TT,N/A,DPoS,N/A,2529,False,TT,2700000000,N/A,/coins/tt/overview
TTC,Scrypt,N/A,TittieCoin,TittieCoin (TTC),0,4627,/media/20064/ttc.png,TTC,N/A,PoW,N/A,220,False,TTC,1000000,N/A,/coins/ttc/overview
TTT,N/A,7605,Tap Project,Tap Project (TTT),0,243013,/media/9350755/ttt.jpg,TTT,N/A,N/A,N/A,1528,False,TTT,1500000000,N/A,/coins/ttt/overview
TTV,N/A,7605,TV-TWO,TV-TWO (TTV),0,925078,/media/34478113/ttv.jpg,TTV,N/A,N/A,0xa838be6e4b760e6061d4732d6b9f11bf578f9a76,3215,False,TTV,666666667,N/A,/coins/ttv/overview
TUBE,CryptoNight,N/A,BitTube,BitTube (TUBE),0,815372,/media/33842919/tube.png,TUBE,N/A,PoW,N/A,2471,False,TUBE,1000000000,N/A,/coins/tube/overview
TUR,N/A,N/A,Turron,Turron (TUR),0,21626,/media/351020/tur.png,TUR,N/A,PoS,N/A,616,False,TUR,N/A,N/A,/coins/tur/overview
TUSD,N/A,7605,True USD,True USD (TUSD),0,844139,/media/30001972/tusd.png,TUSD,N/A,N/A,0x8dd5fbce2f6a956c3022ba3663759011dd51e73e,2538,False,TUSD,102736868.02,N/A,/coins/tusd/overview
TUT,N/A,27368,Tutellus,Tutellus (TUT),0,879102,/media/32655909/tut.png,TUT,N/A,N/A,N/A,2702,False,TUT,1500000000,N/A,/coins/tut/overview
TVA,N/A,7605,Terra Virtua,Terra Virtua (TVA),0,925915,/media/34835675/terra.png,TVA,N/A,N/A,N/A,3407,False,TVA,1200000000,N/A,/coins/tva/overview
TWC,N/A,7605,Twilight,Twilight (TWC),0,926731,/media/35264211/twc.png,TWC,N/A,N/A,N/A,3569,False,TWC,1000000000,N/A,/coins/twc/overview
TWIST,X11,N/A,TwisterCoin,TwisterCoin (TWIST),0,40839,/media/1382250/twist1.png,TWIST,N/A,PoW/PoS,N/A,1022,False,TWIST,3195000,N/A,/coins/twist/overview
TWLV,T-Inside,N/A,Twelve Coin,Twelve Coin (TWLV),0,6105,/media/20472/viral.png,TWLV,N/A,PoW/PoS,N/A,392,False,TWLV,0,N/A,/coins/twlv/overview
TX,X11,N/A,Transfer,Transfer (TX),0,13045,/media/20722/tx.png,TX,N/A,PoW/PoS,N/A,471,False,TX,0,N/A,/coins/tx/overview
TXP,N/A,7605,Trade Pharma Network,Trade Pharma Network (TXP),0,926704,/media/35264196/txp.png,TXP,N/A,N/A,N/A,3559,False,TXP,1000000000,N/A,/coins/txp/overview
TZC,NeoScrypt,N/A,TrezarCoin,TrezarCoin (TZC),0,338180,/media/12318285/tzc.png,TZC,N/A,PoW/PoS,N/A,1679,False,TZC,400000000,N/A,/coins/tzc/overview
TZO,N/A,7605,TANZŌ,TANZŌ (TZO),0,926542,/media/34836092/tzo.png,TZO,N/A,N/A,N/A,3504,False,TZO,500000000,N/A,/coins/tzo/overview
U,X11,N/A,Ucoin,Ucoin (U),0,5352,/media/351629/u.jpg,U,N/A,PoS,N/A,320,False,U,20000000,N/A,/coins/u/overview
U42,N/A,7605,You42,You42 (U42),0,918067,/media/34477718/u42.png,U42,N/A,N/A,N/A,3017,False,U42,525000000,N/A,/coins/u42/overview
UAEC,X11,N/A,United Arab Emirates Coin,United Arab Emirates Coin (UAEC),0,45816,/media/1382684/uaec.png,UAEC,N/A,PoW/PoS,N/A,1105,False,UAEC,10000000,N/A,/coins/uaec/overview
UBC,N/A,7605,Ubcoin,Ubcoin (UBC),0,861115,/media/30002222/ubc.jpg,UBC,N/A,N/A,N/A,2624,False,UBC,633837700.532870222418763359,N/A,/coins/ubc/overview
UBEX,N/A,7605,Ubex,Ubex (UBEX),0,890593,/media/33187892/ubex.png,UBEX,N/A,PoS,0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1,2749,False,UBEX,4000000000,N/A,/coins/ubex/overview
UBIQ,Progressive-n,N/A,Ubiqoin,Ubiqoin (UBIQ),0,28652,/media/351544/ubiq.png,UBIQ,N/A,PoS,N/A,767,False,UBIQ,500000000,N/A,/coins/ubiq/overview
UBQ,Dagger-Hashimoto,N/A,Ubiq,Ubiq (UBQ),0,43044,/media/1382441/ubq.png,UBQ,N/A,PoW,N/A,1067,False,UBQ,N/A,N/A,/coins/ubq/overview
UBT,N/A,7605,UniBright,UniBright (UBT),0,889870,/media/33187875/rsz_6fqeq4zg_400x400-1.jpg,UBT,N/A,N/A,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,2737,False,UBT,150000000,N/A,/coins/ubt/overview
UBTC,SHA256,N/A,UnitedBitcoin,UnitedBitcoin (UBTC),0,706900,/media/33187879/rsz_rc6d5pq9_400x400.jpg,UBTC,N/A,PoW,N/A,2118,False,UBTC,20166000,N/A,/coins/ubtc/overview
UCASH,N/A,N/A,U.CASH,U.CASH (UCASH),0,299774,/media/12317962/xuc.png,UCASH,N/A,N/A,0x92e52a1a235d9a103d970901066ce910aacefd37,1569,False,UCASH,21000000000,N/A,/coins/ucash/overview
UCN,N/A,7605,UC Coin,UC Coin (UCN),0,849732,/media/30002081/ucn.jpg,UCN,N/A,N/A,0xb236e2477b8ed34b203b60e2b88884ee5b31a3c3,2571,False,UCN,500000000,N/A,/coins/ucn/overview
UCT,N/A,7605,UCOT,UCOT (UCT),0,894138,/media/33434210/uct.png,UCT,N/A,N/A,0x3c4bEa627039F0B7e7d21E34bB9C9FE962977518,2779,False,UCT,1050000000,N/A,/coins/uct/overview
UEC,Scrypt,N/A,United Emirates Coin,United Emirates Coin (UEC),0,926110,/media/34835766/uec.png,UEC,N/A,N/A,N/A,3429,False,UEC,20000000,N/A,/coins/uec/overview
UET,N/A,7605,Useless Ethereum Token,Useless Ethereum Token (UET),1,191037,/media/1383837/uet.png,UET,N/A,N/A,0x27f706edde3aD952EF647Dd67E24e38CD0803DD6,1376,False,UET,3965716.0979,N/A,/coins/uet/overview
UETL,N/A,7605,Useless Eth Token Lite,Useless Eth Token Lite (UETL),1,769367,/media/27010771/uetl.jpg,UETL,N/A,N/A,0xa5a283557653f36cf9aA0d5cC74B1e30422349f2,2284,False,UETL,8000000,N/A,/coins/uetl/overview
UFO,NeoScrypt,N/A,UFO Coin,UFO Coin (UFO),0,5355,/media/12318167/ufo1.png,UFO,N/A,PoW,N/A,323,False,UFO,4000000000,N/A,/coins/ufo/overview
UFR,N/A,7605,Upfiring,Upfiring (UFR),0,404806,/media/16404855/ufr.png,UFR,N/A,N/A,0xea097a2b1db00627b2fa17460ad260c016016977,1884,False,UFR,815000000.138288041404396357,N/A,/coins/ufr/overview
UFT,N/A,7605,ufoodo,ufoodo (UFT),0,926752,/media/35264224/uft.png,UFT,N/A,N/A,0xeea22ba8819ed2b1c2e85f44543fbe11f54f9617,3576,False,UFT,500000000,N/A,/coins/uft/overview
UGC,N/A,7605,ugChain,ugChain (UGC),0,369179,/media/14913439/ugt.png,UGC,N/A,N/A,0x43ee79e379e7b78d871100ed696e803e7893b644,1785,False,UGC,100000000,N/A,/coins/ugc/overview
UIS,Multiple,N/A,Unitus,Unitus (UIS),0,5353,/media/20455/uis.png,UIS,N/A,PoW,N/A,321,False,UIS,0,N/A,/coins/uis/overview
UKG,N/A,7605,UnikoinGold,UnikoinGold (UKG),0,371005,/media/14913456/ukg.png,UKG,N/A,N/A,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,1797,False,UKG,1000000000,N/A,/coins/ukg/overview
ULTC,SHA256,N/A,Umbrella,Umbrella (ULTC),0,4628,/media/20063/ultc.png,ULTC,N/A,PoW,N/A,221,False,ULTC,2625000,N/A,/coins/ultc/overview
UMC,N/A,7605,Umbrella Coin,Umbrella Coin (UMC),0,213100,/media/1383983/umb.png,UMC,N/A,N/A,0x4ad3f85c72b92c3fa8be078d9ab892bb4eb07647,1443,False,UMC,100000000,N/A,/coins/umc/overview
UMK,N/A,7605,UMKA,UMKA (UMK),0,926354,/media/34835990/umk.png,UMK,N/A,N/A,N/A,3466,False,UMK,180000000,N/A,/coins/umk/overview
UNAT,SHA256,N/A,Unattanium,Unattanium (UNAT),0,5381,/media/20456/unat.png,UNAT,N/A,PoW,N/A,349,False,UNAT,0,N/A,/coins/unat/overview
UNB,SHA256,N/A,UnbreakableCoin,UnbreakableCoin (UNB),0,4629,/media/19940/unb.png,UNB,N/A,PoW,N/A,222,False,UNB,80000000,N/A,/coins/unb/overview
UNC,X11,N/A,UnCoin,UnCoin (UNC),0,8760,/media/20693/unc.png,UNC,N/A,N/A,N/A,455,False,UNC,144000000000,N/A,/coins/unc/overview
UNF,Scrypt,N/A,Unfed Coin,Unfed Coin (UNF),0,29198,/media/351626/unf.png,UNF,N/A,PoW,N/A,798,False,UNF,67000000,N/A,/coins/unf/overview
UNI,Scrypt,N/A,Universe,Universe (UNI),0,60631,/media/1382968/uni.png,UNI,N/A,PoS,N/A,1164,False,UNI,112000000,N/A,/coins/uni/overview
UNIFY,Scrypt,N/A,Unify,Unify (UNIFY),0,182364,/media/1383775/unify.png,UNIFY,N/A,PoW,N/A,1333,False,UNIFY,18181818,N/A,/coins/unify/overview
UNIQ,SHA256D,N/A,Uniqredit,Uniqredit (UNIQ),0,25594,/media/351387/uniq.png,UNIQ,N/A,PoW,N/A,700,False,UNIQ,N/A,N/A,/coins/uniq/overview
UNIT,SHA256,N/A,Universal Currency,Universal Currency (UNIT),0,20728,/media/350954/unit.png,UNIT,N/A,PoW/PoS,N/A,566,False,UNIT,210000000,N/A,/coins/unit/overview
UNITS,Scrypt,N/A,GameUnits,GameUnits (UNITS),0,38032,/media/1382050/units.png,UNITS,N/A,PoW/PoS,N/A,999,False,UNITS,13000000,N/A,/coins/units/overview
UNITY,N/A,1183,SuperNET,SuperNET (UNITY),0,20635,/media/350935/unity_1.png,UNITY,N/A,N/A,N/A,545,False,UNITY,816060.9999,N/A,/coins/unity/overview
UNO,SHA256,N/A,Unobtanium,Unobtanium (UNO),0,4630,/media/20065/uno.png,UNO,N/A,PoW,N/A,223,False,UNO,250000,N/A,/coins/uno/overview
UNRC,SHA256,N/A,UniversalRoyalCoin,UniversalRoyalCoin (UNRC),0,779032,/media/27010854/unrc.png,UNRC,N/A,PoS,N/A,2339,False,UNRC,N/A,N/A,/coins/unrc/overview
UP,N/A,7605,UpToken,UpToken (UP),0,347247,/media/12318374/up.png,UP,N/A,N/A,0x6ba460ab75cd2c56343b3517ffeba60748654d26,1730,False,UP,10000000000,N/A,/coins/up/overview
UPP,N/A,7605,Sentinel Protocol,Sentinel Protocol (UPP),0,906271,/media/33957387/upp.jpg,UPP,N/A,N/A,0xc86d054809623432210c107af2e3f619dcfbf652,2864,False,UPP,500000000.00000003,N/A,/coins/upp/overview
UQC,N/A,7605,Uquid Coin,Uquid Coin (UQC),0,418694,/media/16746443/uqc.png,UQC,N/A,N/A,0xd01db73e047855efb414e6202098c4be4cd2423b,1907,False,UQC,40000000,N/A,/coins/uqc/overview
UR,Dagger,N/A,UR,UR (UR),0,34750,/media/352182/ur.jpg,UR,N/A,PoW,N/A,948,False,UR,N/A,N/A,/coins/ur/overview
URALS,XEVAN,N/A,Urals Coin,Urals Coin (URALS),0,915401,/media/34155602/urals.jpg,URALS,N/A,PoW,N/A,2984,False,URALS,210000000,N/A,/coins/urals/overview
URB,N/A,7605,Urbit Data,Urbit Data (URB),0,924346,/media/34477891/urb.png,URB,N/A,N/A,N/A,3112,False,URB,600000000,N/A,/coins/urb/overview
URO,X11,N/A,UroCoin,UroCoin (URO),0,4631,/media/19937/uro.png,URO,N/A,PoW,N/A,224,False,URO,0,N/A,/coins/uro/overview
URP,N/A,7605,Universal Reward Protocol,Universal Reward Protocol (URP),0,925641,/media/34478437/urp.png,URP,N/A,PoW,N/A,3355,False,URP,600000000,N/A,/coins/urp/overview
URT,N/A,7605,Universal Recognition Token,Universal Recognition Token (URT),0,925040,/media/34478095/urt.jpg,URT,N/A,N/A,N/A,3208,False,URT,875000000,N/A,/coins/urt/overview
USC,SHA256,N/A,Ultimate Secure Cash,Ultimate Secure Cash (USC),0,100954,/media/1383363/usc.png,USC,N/A,PoS,N/A,1233,False,USC,200084200,N/A,/coins/usc/overview
USCOIN,Scrypt,N/A,USCoin,USCoin (USCOIN),0,810258,/media/30001666/untitled-1.png,USCOIN,N/A,PoW,N/A,2447,False,USCOIN,N/A,N/A,/coins/uscoin/overview
USDC,N/A,7605,USD Coin,USD Coin (USDC),0,925809,/media/34835941/usdc.png,USDC,N/A,N/A,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3382,False,USDC,0,N/A,/coins/usdc/overview
USDCT,N/A,7605,USDCT,USDCT (USDCT),0,925730,/media/34478491/usdc.png,USDCT,N/A,N/A,N/A,3372,False,USDCT,100000000,N/A,/coins/usdct/overview
USDE,Scrypt,N/A,UnitaryStatus Dollar,UnitaryStatus Dollar (USDE),0,5011,/media/20465/usde.png,USDE,N/A,PoW/PoS,N/A,225,False,USDE,1600000000,N/A,/coins/usde/overview
USDT,N/A,1182,Tether,Tether (USDT),0,171986,/media/1383672/usdt.png,USDT,N/A,N/A,N/A,1281,False,USDT,N/A,N/A,/coins/usdt/overview
USOAMIC,N/A,7605,USOAMIC,USOAMIC (USOAMIC),0,844436,/media/30001984/usoamic.jpg,USOAMIC,N/A,PoS,0x6A7a3e04de8CAc3005B05f25d710F1436b66638d,2542,False,USOAMIC,12500000,N/A,/coins/usoamic/overview
USX,Scrypt,N/A,Unified Society USDEX,Unified Society USDEX (USX),0,767334,/media/27010758/usx.png,USX,N/A,PoW/PoS,N/A,2276,False,USX,232000000,N/A,/coins/usx/overview
UTC,Scrypt,N/A,UltraCoin,UltraCoin (UTC),0,5012,/media/19942/utc.png,UTC,N/A,PoW/PoS,N/A,226,False,UTC,100000000,N/A,/coins/utc/overview
UTH,Dagger,N/A,Uther,Uther (UTH),0,21219,/media/350998/uth.png,UTH,N/A,PoW,N/A,599,False,UTH,25885320,N/A,/coins/uth/overview
UTIL,X13,N/A,Utility Coin,Utility Coin (UTIL),0,5013,/media/20067/util.png,UTIL,N/A,PoW/PoS,N/A,227,False,UTIL,0,N/A,/coins/util/overview
UTK,N/A,7605,Utrust,Utrust (UTK),0,236358,/media/9350717/utrust.png,UTK,N/A,N/A,0x70a72833d6bf7f508c8224ce59ea1ef3d0ea3a38,1510,False,UTK,500000000,N/A,/coins/utk/overview
UTL,N/A,7605,Utile Network,Utile Network (UTL),0,926618,/media/35264147/utl.png,UTL,N/A,N/A,N/A,3527,False,UTL,200000000,N/A,/coins/utl/overview
UTNP,N/A,7605,Universa,Universa (UTNP),0,466492,/media/16746611/utn.png,UTNP,N/A,N/A,0x9e3319636e2126e3c0bc9e3134aec5e1508a46c7,1956,False,UTNP,4997891952,N/A,/coins/utnp/overview
UTS,N/A,7605,UTEMIS,UTEMIS (UTS),0,925504,/media/34478352/uts.png,UTS,N/A,N/A,0x979ebc09e55ea0ab563cf7175e4c4b1a03afc19a,3325,False,UTS,1000000000,N/A,/coins/uts/overview
UTT,N/A,7605,United Traders Token,United Traders Token (UTT),0,587261,/media/20780614/utt.png,UTT,N/A,N/A,0x16f812be7fff02caf662b85d5d58a5da6572d4df,2009,False,UTT,100000000,N/A,/coins/utt/overview
UUU,N/A,7605,U Network,U Network (UUU),0,866334,/media/30002272/uuu.png,UUU,N/A,N/A,0x3543638ed4a9006e4840b105944271bcea15605d,2644,False,UUU,10000000000,N/A,/coins/uuu/overview
UWC,Scrypt,N/A,Uwezocoin,Uwezocoin (UWC),0,866283,/media/30002269/uwc.jpg,UWC,N/A,PoW,N/A,2643,False,UWC,840000000,N/A,/coins/uwc/overview
VAL,Scrypt,N/A,Valorbit,Valorbit (VAL),0,732147,/media/27010515/val.png,VAL,N/A,PoW/PoS,N/A,2186,False,VAL,92233720000000000,N/A,/coins/val/overview
VANIG,N/A,7605,VANIG,VANIG (VANIG),0,924993,/media/34478070/vanig.png,VANIG,N/A,N/A,N/A,3195,False,VANIG,225000000,N/A,/coins/vanig/overview
VANY,N/A,112392,Vanywhere,Vanywhere (VANY),0,784462,/media/27010900/vany.png,VANY,N/A,N/A,N/A,2365,False,VANY,800000000,N/A,/coins/vany/overview
VAPOR,SHA256,N/A,Vaporcoin,Vaporcoin (VAPOR),0,30016,/media/351708/vapor.png,VAPOR,N/A,PoW/PoS,N/A,829,False,VAPOR,2000000,N/A,/coins/vapor/overview
VDO,X11,N/A,VidioCoin,VidioCoin (VDO),0,5014,/media/20066/vdo.png,VDO,N/A,PoW/PoS,N/A,228,False,VDO,0,N/A,/coins/vdo/overview
VEC2,Dagger-Hashimoto,N/A,VectorCoin 2.0 ,VectorCoin 2.0  (VEC2),0,22434,/media/351101/vec2.png,VEC2,N/A,PoW,N/A,671,False,VEC2,N/A,N/A,/coins/vec2/overview
VEE,N/A,7605,BLOCKv,BLOCKv (VEE),0,306482,/media/12318044/vee.png,VEE,N/A,N/A,0x340d2bde5eb28c1eed91b2f790723e3b160613b7,1586,False,VEE,3646271241,N/A,/coins/vee/overview
VEEN,N/A,7605,LIVEEN,LIVEEN (VEEN),0,925595,/media/34478410/veen.png,VEEN,N/A,N/A,0x54F0E3b0d7CcBB65E56D166350aa86F7E71cE20b,3345,False,VEEN,N/A,N/A,/coins/veen/overview
VEG,PoS,N/A,BitVegan,BitVegan (VEG),0,55544,/media/1382792/veg.png,VEG,N/A,PoS,N/A,1132,False,VEG,600000000,N/A,/coins/veg/overview
VEGA*,N/A,7605,VEGA,VEGA (VEGA),0,820940,/media/30001786/vega.jpg,VEGA,N/A,PoS,0xca48AC42C9Cd4eE98813af8945A1024868ee62de,2489,False,VEGA*,1178794.70588227,N/A,/coins/vega/overview
VEO,N/A,7605,Viewo,Viewo (VEO),0,925886,/media/34835655/veo.png,VEO,N/A,N/A,N/A,3400,False,VEO,2000000000,N/A,/coins/veo/overview
VERI,N/A,7605,Veritaseum,Veritaseum (VERI),0,136211,/media/1383562/veri.png,VERI,N/A,N/A,0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374,1260,False,VERI,100000000,N/A,/coins/veri/overview
VERSA,N/A,N/A,Versa Token,Versa Token (VERSA),0,7562,/media/20629/versa.png,VERSA,N/A,PoS,N/A,423,False,VERSA,0,N/A,/coins/versa/overview
VET,N/A,7605,Vechain,Vechain (VET),0,236131,/media/12318129/ven.png,VET,N/A,N/A,N/A,1509,False,VET,86712634466,N/A,/coins/vet/overview
